complaint_id,customer_id,complaint_date,product,sub_product,issue,sub_issue,complaint_channel,customer_age,customer_segment,geography,account_tenure_months,transaction_frequency,monthly_spend,complaint_text,response_date,resolution_date,resolution_status,resolution_type,escalation_flag,satisfaction_score,agent_team,resolution_time_days,sla_breach_flag,repeat_complaint_flag,severity_level
CXP-2024-00351,CUST-10039,2024-03-17 11:23:00,Credit Card,Platinum Rewards Card,Rewards Redemption Failure,Travel portal booking error,Web Portal,18,Mass Market,Southeast,40,13,2552.0,Extremely frustrated with the travel portal booking error on my Platinum Rewards Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-03-18 01:23:00,2024-03-18 13:23:00,Closed with Non-Monetary Relief,Full Refund,0,4.0,Tier 1 General,1.08,0,0,LOW
CXP-2024-00353,CUST-10039,2024-07-20 10:55:00,Credit Card,Cash Back Preferred,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,18,Mass Market,Southeast,40,13,2552.0,I am writing regarding my Cash Back Preferred account. I encountered a severe phishing transaction alert on 2024-07-20. I tried resolving this via Mobile App but the service was disappointing.,2024-07-20 12:55:00,2024-07-21 19:55:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Fraud Ops,1.38,0,0,HIGH
CXP-2024-00062,CUST-10039,2024-10-16 09:12:00,Credit Card,Cash Back Preferred,Rewards Redemption Failure,Travel portal booking error,Mobile App,18,Mass Market,Southeast,40,13,2552.0,Disputed charge and travel portal booking error on Cash Back Preferred. The app crashed and agent on phone was unable to waive fees.,2024-10-17 04:12:00,2024-10-19 18:12:00,Closed with Non-Monetary Relief,Full Refund,0,5.0,Tier 1 General,3.38,0,1,HIGH
CXP-2024-00223,CUST-10039,2024-12-15 17:05:00,Savings Account,Certificate of Deposit (CD),Interest Rate Dispute,Tiered balance APY threshold issue,Mobile App,18,Mass Market,Southeast,40,13,2552.0,Disputed charge and tiered balance apy threshold issue on Certificate of Deposit (CD). The app crashed and agent on phone was unable to waive fees.,2024-12-16 08:05:00,2024-12-22 01:05:00,Closed with Monetary Relief,Statement Credit,0,2.0,Tier 1 General,6.33,1,1,HIGH
CXP-2024-00023,CUST-10041,2024-06-05 16:08:00,Digital Banking,Mobile App Android,Security & Credentials,Account locked after password reset,Web Portal,52,Premium Cardholder,Midwest,73,27,4842.02,Filing a formal complaint about account locked after password reset. Resolution has taken too long and I am considering closing my account.,2024-06-06 01:08:00,2024-06-16 02:08:00,Closed with Non-Monetary Relief,Full Refund,0,3.0,Digital Tech Support,10.42,1,0,MEDIUM
CXP-2024-00131,CUST-10043,2024-01-14 18:21:00,Digital Banking,Mobile App iOS,Security & Credentials,Device registration loop error,Web Portal,61,Emerging Wealth,Northeast,54,22,3369.56,Extremely frustrated with the device registration loop error on my Mobile App iOS. This has happened multiple times and customer support failed to resolve it promptly.,2024-01-15 17:21:00,2024-01-21 03:21:00,Closed with Monetary Relief,Full Refund,0,1.0,Digital Tech Support,6.38,1,0,MEDIUM
CXP-2024-00052,CUST-10043,2024-07-02 18:20:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Card cloned at gas station,Web Portal,61,Emerging Wealth,Northeast,54,22,3369.56,Extremely frustrated with the card cloned at gas station on my Platinum Rewards Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-07-03 11:20:00,2024-07-05 21:20:00,Closed with Explanation,Policy Explanation,0,2.0,Fraud Ops,3.12,0,0,HIGH
CXP-2024-00238,CUST-10043,2024-11-07 15:51:00,Credit Card,Platinum Rewards Card,Fraud & Unauthorized Transaction,Unrecognized charge at foreign merchant,Mobile App,61,Emerging Wealth,Northeast,54,22,3369.56,Disputed charge and unrecognized charge at foreign merchant on Platinum Rewards Card. The app crashed and agent on phone was unable to waive fees.,2024-11-08 13:51:00,2024-11-10 01:51:00,Closed with Monetary Relief,Statement Credit,0,4.0,Fraud Ops,2.42,0,0,HIGH
CXP-2024-00468,CUST-10043,2025-05-17 20:13:00,Digital Banking,Mobile App iOS,Security & Credentials,Unrecognized login security alert,Web Portal,61,Emerging Wealth,Northeast,54,22,3369.56,Extremely frustrated with the unrecognized login security alert on my Mobile App iOS. This has happened multiple times and customer support failed to resolve it promptly.,2025-05-18 01:13:00,2025-05-18 22:13:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Digital Tech Support,1.08,0,0,LOW
CXP-2024-00368,CUST-10044,2025-03-11 19:59:00,Credit Card,Cash Back Preferred,Credit Line Decrease,Requested limit increase denied,Web Portal,22,Mass Market,Northeast,90,10,1563.71,Disputed charge and requested limit increase denied on Cash Back Preferred. The app crashed and agent on phone was unable to waive fees.,2025-03-12 11:59:00,2025-03-23 06:59:00,Closed with Explanation,Policy Explanation,0,2.0,Tier 1 General,11.46,1,0,MEDIUM
CXP-2024-00227,CUST-10044,2025-08-04 17:58:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Cashback balance calculation error,Branch,22,Mass Market,Northeast,90,10,1563.71,Extremely frustrated with the cashback balance calculation error on my Basic Credit Card. This has happened multiple times and customer support failed to resolve it promptly.,2025-08-05 06:58:00,2025-08-13 20:58:00,Closed with Explanation,Policy Explanation,0,2.0,Tier 1 General,9.12,1,0,MEDIUM
CXP-2024-00099,CUST-10044,2025-10-03 15:32:00,Digital Banking,Mobile App Android,Digital Dispute Tool Error,Status tracker not updating,Mobile App,22,Mass Market,Northeast,90,10,1563.71,Disputed charge and status tracker not updating on Mobile App Android. The app crashed and agent on phone was unable to waive fees.,2025-10-03 23:32:00,2025-10-16 18:32:00,Closed with Non-Monetary Relief,Full Refund,1,1.0,Tier 2 Escalations,13.12,1,1,CRITICAL
CXP-2024-00443,CUST-10044,2025-10-15 08:18:00,Personal Loans,Emergency Express Loan,Loan Payoff & Closing,Payoff quote expired early,Written / Mail,22,Mass Market,Northeast,90,10,1563.71,Extremely frustrated with the payoff quote expired early on my Emergency Express Loan. This has happened multiple times and customer support failed to resolve it promptly.,2025-10-15 20:18:00,2025-10-19 16:18:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,4.33,0,1,HIGH
CXP-2024-00175,CUST-10044,2025-12-20 18:55:00,Digital Banking,Web Online Portal,Digital Dispute Tool Error,Dispute submission button unresponsive,Mobile App,22,Mass Market,Northeast,90,10,1563.71,Extremely frustrated with the dispute submission button unresponsive on my Web Online Portal. This has happened multiple times and customer support failed to resolve it promptly.,2025-12-21 16:55:00,2025-12-22 02:55:00,Closed with Explanation,Dispute Denied,0,4.0,Digital Tech Support,1.33,0,1,HIGH
CXP-2024-00041,CUST-10046,2024-03-13 16:53:00,Savings Account,High Yield Savings,Transfer & Withdrawal Limits,ACH transfer failed without notification,Web Portal,20,Mass Market,West Coast,46,13,2618.53,Disputed charge and ach transfer failed without notification on High Yield Savings. The app crashed and agent on phone was unable to waive fees.,2024-03-14 10:53:00,2024-03-14 18:53:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,1.08,0,0,LOW
CXP-2024-00080,CUST-10046,2025-03-03 19:16:00,Credit Card,Travel Elite Card,Interest Rate Dispute,APR increased without prior notification,Mobile App,20,Mass Market,West Coast,46,13,2618.53,Filing a formal complaint about apr increased without prior notification. Resolution has taken too long and I am considering closing my account.,2025-03-04 18:16:00,2025-03-06 04:16:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Tier 1 General,2.38,0,0,LOW
CXP-2024-00334,CUST-10046,2025-08-27 09:45:00,Personal Loans,Debt Consolidation Loan,Loan Payoff & Closing,Title release delayed post payment,Web Portal,20,Mass Market,West Coast,46,13,2618.53,I am writing regarding my Debt Consolidation Loan account. I encountered a severe title release delayed post payment on 2025-08-27. I tried resolving this via Web Portal but the service was disappointing.,2025-08-27 15:45:00,2025-08-29 18:45:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Tier 1 General,2.38,0,0,LOW
CXP-2024-00206,CUST-10047,2024-01-07 14:01:00,Personal Loans,Emergency Express Loan,Interest Rate Dispute,Variable rate increase dispute,Mobile App,18,Mass Market,West Coast,145,16,1852.64,I am writing regarding my Emergency Express Loan account. I encountered a severe variable rate increase dispute on 2024-01-07. I tried resolving this via Mobile App but the service was disappointing.,2024-01-07 18:01:00,2024-01-08 19:01:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,1.21,0,0,LOW
CXP-2024-00222,CUST-10047,2024-09-07 09:52:00,Savings Account,Certificate of Deposit (CD),Account Maintenance,Monthly maintenance fee assessed despite minimum balance,Mobile App,18,Mass Market,West Coast,145,16,1852.64,Filing a formal complaint about monthly maintenance fee assessed despite minimum balance. Resolution has taken too long and I am considering closing my account.,2024-09-08 04:52:00,2024-09-10 21:52:00,Closed with Monetary Relief,Full Refund,1,1.0,Tier 2 Escalations,3.5,0,0,HIGH
CXP-2024-00434,CUST-10048,2025-07-23 14:15:00,Digital Banking,Mobile App Android,Digital Dispute Tool Error,Document upload failing for chargeback,Web Portal,66,Small Business,West Coast,25,32,5440.48,Filing a formal complaint about document upload failing for chargeback. Resolution has taken too long and I am considering closing my account.,2025-07-23 16:15:00,2025-08-01 21:15:00,Closed with Non-Monetary Relief,Full Refund,0,1.0,Digital Tech Support,9.29,1,0,MEDIUM
CXP-2024-00266,CUST-10048,2025-09-20 18:59:00,Savings Account,Certificate of Deposit (CD),Account Maintenance,Paper statement fee dispute,Web Portal,66,Small Business,West Coast,25,32,5440.48,Disputed charge and paper statement fee dispute on Certificate of Deposit (CD). The app crashed and agent on phone was unable to waive fees.,2025-09-21 03:59:00,2025-09-24 23:59:00,Closed with Explanation,Dispute Denied,0,2.0,Tier 1 General,4.21,0,1,HIGH
CXP-2024-00291,CUST-10051,2024-02-22 13:22:00,Credit Card,Cash Back Preferred,Rewards Redemption Failure,Cashback balance calculation error,Mobile App,47,Mass Market,Northeast,31,11,1924.16,I am writing regarding my Cash Back Preferred account. I encountered a severe cashback balance calculation error on 2024-02-22. I tried resolving this via Mobile App but the service was disappointing.,2024-02-23 11:22:00,2024-02-24 18:22:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,2.21,0,0,LOW
CXP-2024-00050,CUST-10051,2025-03-26 09:29:00,Credit Card,Travel Elite Card,Credit Line Decrease,Credit score drop notification error,Mobile App,47,Mass Market,Northeast,31,11,1924.16,I am writing regarding my Travel Elite Card account. I encountered a severe credit score drop notification error on 2025-03-26. I tried resolving this via Mobile App but the service was disappointing.,2025-03-26 22:29:00,2025-03-29 14:29:00,Closed with Explanation,Policy Explanation,0,3.0,Tier 1 General,3.21,0,0,LOW
CXP-2024-00281,CUST-10052,2024-06-15 12:07:00,Credit Card,Cash Back Preferred,Credit Line Decrease,Credit limit reduced without clear reason,Branch,52,Premium Cardholder,Midwest,7,27,5060.23,Urgent issue: Credit limit reduced without clear reason regarding Credit Card. I request an immediate refund and resolution. My account tenure is 7 months and I expect better service.,2024-06-16 10:07:00,2024-06-20 13:07:00,Closed with Explanation,Dispute Denied,1,1.0,Tier 2 Escalations,5.04,1,0,CRITICAL
CXP-2024-00174,CUST-10052,2024-10-19 10:50:00,Credit Card,Travel Elite Card,Credit Line Decrease,Credit score drop notification error,Branch,52,Premium Cardholder,Midwest,7,27,5060.23,Filing a formal complaint about credit score drop notification error. Resolution has taken too long and I am considering closing my account.,2024-10-20 03:50:00,2024-10-23 21:50:00,Closed with Monetary Relief,Statement Credit,0,3.0,Tier 1 General,4.46,0,0,MEDIUM
CXP-2024-00383,CUST-10052,2025-12-16 14:26:00,Credit Card,Travel Elite Card,Billing & Fee Dispute,Annual fee charged unexpectedly,Branch,52,Premium Cardholder,Midwest,7,27,5060.23,Extremely frustrated with the annual fee charged unexpectedly on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2025-12-17 03:26:00,2025-12-17 19:26:00,Closed with Non-Monetary Relief,Full Refund,0,4.0,Billing Services,1.21,0,0,LOW
CXP-2024-00046,CUST-10053,2024-03-30 16:01:00,Digital Banking,Mobile App iOS,Mobile App Access/Outage,Session timeout during transfer,Web Portal,23,Mass Market,Southwest,328,4,1270.3,Disputed charge and session timeout during transfer on Mobile App iOS. The app crashed and agent on phone was unable to waive fees.,2024-03-30 23:01:00,2024-04-01 21:01:00,Closed with Non-Monetary Relief,Full Refund,0,5.0,Digital Tech Support,2.21,0,0,LOW
CXP-2024-00340,CUST-10054,2024-11-27 17:20:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Travel portal booking error,Mobile App,54,Mass Market,Midwest,3,14,2496.64,Extremely frustrated with the travel portal booking error on my Basic Credit Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-11-28 15:20:00,2024-11-29 21:20:00,Closed with Non-Monetary Relief,Statement Credit,0,4.0,Tier 1 General,2.17,0,0,LOW
CXP-2024-00163,CUST-10055,2025-10-20 10:47:00,Credit Card,Basic Credit Card,Interest Rate Dispute,Balance transfer fee dispute,Web Portal,46,Mass Market,Southwest,214,3,1214.7,Filing a formal complaint about balance transfer fee dispute. Resolution has taken too long and I am considering closing my account.,2025-10-21 01:47:00,2025-10-23 12:47:00,Closed with Explanation,Dispute Denied,0,4.0,Tier 1 General,3.08,0,0,LOW
CXP-2024-00378,CUST-10056,2025-05-10 15:29:00,Digital Banking,Mobile App iOS,Mobile App Access/Outage,App crashing upon biometric login,Web Portal,39,Small Business,West Coast,66,64,10821.08,Filing a formal complaint about app crashing upon biometric login. Resolution has taken too long and I am considering closing my account.,2025-05-11 01:29:00,2025-05-16 18:29:00,Closed with Non-Monetary Relief,Fee Waived,1,3.0,Tier 2 Escalations,6.12,1,0,CRITICAL
CXP-2024-00364,CUST-10056,2025-08-20 14:51:00,Credit Card,Travel Elite Card,Fraud & Unauthorized Transaction,Unrecognized charge at foreign merchant,Mobile App,39,Small Business,West Coast,66,64,10821.08,I am writing regarding my Travel Elite Card account. I encountered a severe unrecognized charge at foreign merchant on 2025-08-20. I tried resolving this via Mobile App but the service was disappointing.,2025-08-20 23:51:00,2025-08-30 00:51:00,Closed with Monetary Relief,Fee Waived,1,1.0,Tier 2 Escalations,9.42,1,0,CRITICAL
CXP-2024-00097,CUST-10058,2024-07-09 18:59:00,Credit Card,Cash Back Preferred,Rewards Redemption Failure,Travel portal booking error,Mobile App,27,Emerging Wealth,Southwest,44,14,2222.52,Filing a formal complaint about travel portal booking error. Resolution has taken too long and I am considering closing my account.,2024-07-09 22:59:00,2024-07-12 00:59:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Tier 1 General,2.25,0,0,LOW
CXP-2024-00288,CUST-10059,2025-11-13 17:15:00,Personal Loans,Unsecured Fixed Loan,Loan Payoff & Closing,Payoff quote expired early,Branch,22,Mass Market,Southeast,235,12,2818.84,Extremely frustrated with the payoff quote expired early on my Unsecured Fixed Loan. This has happened multiple times and customer support failed to resolve it promptly.,2025-11-14 08:15:00,2025-11-18 19:15:00,Closed with Non-Monetary Relief,Fee Waived,0,4.0,Tier 1 General,5.08,1,0,MEDIUM
CXP-2024-00194,CUST-10060,2024-02-15 15:01:00,Digital Banking,Mobile App Android,Mobile App Access/Outage,Two-factor authentication SMS delayed,Mobile App,55,Mass Market,Northeast,36,6,1366.9,Filing a formal complaint about two-factor authentication sms delayed. Resolution has taken too long and I am considering closing my account.,2024-02-16 10:01:00,2024-02-20 23:01:00,Closed with Explanation,Dispute Denied,0,2.0,Digital Tech Support,5.33,1,0,MEDIUM
